209,not_antibacterial,CCCCCCCC1CC2CCC3C(C(=O)OCCCCCCCCCC4NC(=N)N5CCCC5=C4C(=O)OCCCCNC(=N)N)=C(C)N=C(N1)N23
210,not_antibacterial,COCC1(CCC(C)=C(C)C)Nc2ccc(C(N)=O)cc2CC1Cl
211,not_antibacterial,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CC(C)(C)C(=O)O)C(C)(C)C5CCC43C)C12
212,not_antibacterial,CC(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
213,not_antibacterial,CC(=O)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
214,not_antibacterial,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)c(-c4c(O)cc(O)c5c4Oc4c(O)cc(O)c(Oc6cc(O)cc(O)c6)c4O5)c2O3)c1
215,not_antibacterial,C=CC(C)(C)c1c2c(c(O)c3c(=O)c4cccc(O)c4oc13)C=CC(C)(C)O2
216,antibacterial,CC1=C2Cc3cc(ccc3O)C(=O)OC(C(C)(C)Br)CCC(C)(O)C(Br)CCC2(C)C(Br)CC1
217,not_antibacterial,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)C(C)C3O
218,not_antibacterial,COC(c1ccc(O)cc1)C1NC(=O)C(CCC(N)=O)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)NC(=O)C(NC(=O)C(NC(=O)C(O)C(O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C)C(O)C(C)CC(C)C)C(C)C(C)C(N)=O)C(C)OC(=O)C(C)N(C)C1=O
219,not_antibacterial,CC(C)c1cc2c(c(O)c1O)C1(C(=O)O)CCCC(C)(C)C1CC2
220,not_antibacterial,CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(CO)C(O)CC12C
221,not_antibacterial,CN1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)NC(=O)C2NC(=O)C(c3cc(Cl)c(O)c(Cl)c3)NC(=O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)Cc3c[nH]c4c(cccc34)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1
222,antibacterial,CN1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)NC(=O)C2NC(=O)C(c3cc(Cl)c(O)c(Cl)c3)NC(=O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)Cc3c[nH]c4cc(ccc34)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1
223,not_antibacterial,CCCC(=O)OC(C(C)C1C(O)C(OC(C)=O)C2C3CCC4CC(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])CC4(C)C3CCC12C)C(OC(=O)CCC)C(CC)C(C)C.[Na+].[Na+]
224,not_antibacterial,COC(=O)CCC1(COC(C)=O)C2=C(CCC1C(C)(C)O)C1(C)CCC(C(C)C(CC=C(C)C(=O)O)OC(C)=O)C1(C)CC2
225,not_antibacterial,COC(=O)CCC1(COC(C)=O)C2=C(CCC1C(C)(C)O)C1(C)CCC(C(C)C3CC=C(C)C(=O)O3)C1(C)CC2
226,not_antibacterial,CC(=O)OC1CC(C(C)C2OC(=O)C(C)=CC2O)C2(C)CCC3=C(CCC4C(=C3)C=CC(=O)OC4(C)C)C12C
227,not_antibacterial,CN1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)NC(=O)C2NC(=O)C(c3cc(Cl)c(O)c(Cl)c3)NC(=O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)CC3C(=O)Nc4cc(ccc43)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1
228,not_antibacterial,CN1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)NC(=O)C2NC(=O)C(c3cc(Cl)c(O)c(Cl)c3)NC(=O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)CC3(O)C(=O)Nc4cc(ccc43)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1
229,not_antibacterial,CCC1C=CCCC2(CC3CCC4C(C(=O)OCCCCCCCCCCCCCCCC(=O)N(CCCN)CC(O)CCN)C5(CCCC(C)O5)N=C(N2)N34)O1
230,not_antibacterial,CCC1C=CCCC2(CC3CCC4C(C(=O)OCCCCCCCCCCCCCCCCCC(=O)N(CCCN)CCCC(N)=O)C5(CCCC(C)O5)N=C(N2)N34)O1
231,not_antibacterial,CCCCCc1cc(O)cc(O)c1C(=O)Oc1cc(O)c(C(=O)Oc2cc(O)c(C(=O)O)c(CCC)c2)c(CCC)c1
232,not_antibacterial,CCCCCc1cc(OC(=O)c2c(O)cc(OC(=O)c3c(O)cc(O)cc3CCC)cc2CCC)cc(O)c1C(=O)O
233,not_antibacterial,CCCCC(C)C1=C(O)C(=O)C2CC(C)CC(C(=O)O)C2C1(C)C(=O)CCO
234,not_antibacterial,CN1CCCCC1c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
235,not_antibacterial,CC1(C)C=Cc2c(O)ccc(C3COc4cc(O)ccc4C3=O)c2O1
236,not_antibacterial,CCCCC=CC=CCC(=O)OC12CC(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C
237,antibacterial,COc1ccc(C23Oc4cc(OC)cc(OC)c4C(O)(C(C(=O)NCCCCNC(=O)c4ccccc4)C2c2ccccc2)C3O)cc1
238,not_antibacterial,CC(C)C1CCC(CO)=C2CCC(C)(O)CC21
239,not_antibacterial,CC1(C(=O)O)CCCC2(C)C3CCC4CC3(CCC12)CC4(O)CO
240,not_antibacterial,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(=O)C(C)(C)C5CCC43C)C2C1(C)O
241,not_antibacterial,COc1cc(=O)n2c3ccccc3c3ccnc1c32
242,not_antibacterial,CCC(C)c1c(OC2CC(OC3CC(O)C(O)C(C)O3)C(O)C(C)O2)cc2cc3c(c(O)c2c1O)C(=O)C(OC1CC(OC2CC(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)C(OC(C)=O)C(C)O2)C(O)C(C)O1)C(C(OC)C(=O)C(O)C(C)O)C3
243,not_antibacterial,CCC(C)c1c(OC2CC(OC3CC(O)C(O)C(C)O3)C(O)C(C)O2)cc2cc3c(c(O)c2c1O)C(=O)C(OC1CC(OC2CC(OC4CC(O)C(O)C(C)O4)C(OC(C)=O)C(C)O2)C(O)C(C)O1)C(C(OC)C(=O)C(O)C(C)O)C3
244,not_antibacterial,Oc1cc(O)c2c(c1)OC1(c3cc(O)c(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4
245,not_antibacterial,CC=CC=CC1=C2C3=CC(=O)C(C)(OC(=O)CC(C)O)C(=O)C3=CN3CCC(O)C(O1)C23
246,not_antibacterial,O=C(O)CCCC#CC#CCCCCCCCCCCCc1ccco1
247,not_antibacterial,O=C(Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)CC2)c1cc(O)c(O)c(O)c1
248,not_antibacterial,O=C(Oc1cc(O)c2c(c1)OC(c1cc(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c1)CC2)c1cc(O)c(O)c(O)c1
249,not_antibacterial,CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)CO
250,not_antibacterial,CC(=O)C1(CC2=CC3(C)CCCC(C)(C(=O)O)C3C=C2)CCC2C(C)(C)C(O)C(O)CC2(C)C1C
251,not_antibacterial,CCC(C)(C)C(C)CCC(C)C1CCC2C3CC(OS(=O)(=O)[O-])C4CC(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])CC4(C)C3CCC12C.[Na+].[Na+].[Na+]
252,not_antibacterial,CC(C)C(C)CCC(C)C1CCC2C3CC(OS(=O)(=O)[O-])C4CC(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])CC4(C)C3CCC12C.[Na+].[Na+].[Na+]
253,not_antibacterial,CCCCn1c2cc(OC)ccc2c2ccnc(C)c21
254,not_antibacterial,CCn1c2cc(OC)ccc2c2ccnc(C)c21
255,not_antibacterial,COc1ccc2c3ccn(C)c(C)c-3nc2c1
256,not_antibacterial,CC=CC=CC1=CC2=C(CO1)C(=O)C(C)(O)C(O)C2
257,not_antibacterial,O=C1c2ccc3c(c2-c2c4c(cc5ccnc1c25)OCO4)OCO3
258,not_antibacterial,CC=CC=Cc1cc(=O)c2c(o1)OC1(C)CCC3(O)C4(CCC(O)(OC4)C3(C)C)C1C2O
259,not_antibacterial,CC(C)=CCc1c(O)ccc(C2COc3cc(O)ccc3C2=O)c1O
260,not_antibacterial,O=C(OCC1OC(Oc2ccc(O)cc2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1
261,not_antibacterial,O=C(OC1C(Oc2ccc(O)cc2)OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
262,not_antibacterial,CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)C3C(OC(C)=O)C14OC3(C)COC(=O)c1cnccc1C(C)C(C)(O)C(=O)OC(C(OC(=O)c1ccco1)C2OC(C)=O)C4(C)O
263,not_antibacterial,CCCC(CCCCCCCc1cc(O)cc(O)c1C(=O)OC(CCC)CCCCCCCc1cc(O)cc(O)c1)OC(C)=O
264,not_antibacterial,CCCC(O)CCCCCCCc1cc(O)cc(O)c1C(=O)OC(CCC)CCCCCCCc1cc(O)cc(O)c1
265,not_antibacterial,CCCC=CCCCCCCc1cc(O)cc(O)c1C(=O)OC(CCC)CCCCCCCc1cc(O)cc(O)c1
266,not_antibacterial,COc1cc2c(c(O)c1O)C1(C)Oc3c(O)c(OC)cc(CO)c3C(C)(O1)C2=O
267,not_antibacterial,COc1cc2c(c(O)c1O)C1(C)Oc3c(O)c(OC)cc(C=O)c3C(C)(O1)C2=O
268,not_antibacterial,C=C(C=O)C1CC2(C)C(=CC1=O)C(OC(=O)C(C)=CC(C)CCCC)CCC2C(=O)O
269,not_antibacterial,COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)C(OC(=O)c1ccccc1)C(C)C(C)C3)OCO2
270,not_antibacterial,CC=C(C)C(=O)OC1c2cc3c(c(OC)c2-c2c(cc4c(c2OC)OCO4)CC(C)C1(C)O)OCO3
271,not_antibacterial,CC1=CCC(C(C)(O)C2CCC3(C)C4CCC5C(C)(C)OC(=O)C=CC56CC46CCC23C)OC1=O
272,not_antibacterial,COc1ccc(CC(O)C(OC(C)=O)C(O)CO)cc1
273,not_antibacterial,CC1C2(O)CCC3C4(C)CCC5(C)C6CC(C)(C(=O)O)CCC6(C)CCC5(C)C4CCC13CO2
274,not_antibacterial,COc1ccc2c(c1CC=C(C)C)OC1c3ccc(O)cc3OCC21
275,not_antibacterial,Cc1cc(=O)c2c(O)cc3c(c2o1)C(=O)c1c(cc(O)c(Cl)c1O)C3=O
276,not_antibacterial,Cc1cc(=O)c2c(O)c3c(cc2o1)C(=O)c1cc(O)c(Cl)c(O)c1C3=O
277,not_antibacterial,Cc1cc(=O)c2c(O)cc3c(c2o1)C(=O)c1c(O)cc(O)cc1C3=O
278,not_antibacterial,Cc1cc(=O)c2c(O)c3c(cc2o1)C(=O)c1cc(O)cc(O)c1C3=O
279,not_antibacterial,COc1ccc2c(c1)C(OS(=O)(=O)[O-])C(c1cc(C=CC(=O)O)cc(OC)c1O)CO2.[K+]
280,not_antibacterial,CC(CCC1(O)OC2CC3C4CC(OC5OC(C)C(O)C(OC6OC(C)C(O)C(O)C6O)C5O)C5CC(=O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
281,not_antibacterial,CCc1c(C)c2c(c(C)c1C1=CC(=C3C=C(c4c(C)c5c(c(C)c4CC)C(C)(O)CC5C)NC3=O)C(=O)N1)C(C)CC2(C)O
282,not_antibacterial,CC1(O)CC23CCC4C5(C)CCCC4(COC5=O)C2CCC1C3
283,not_antibacterial,COC(=O)CC1C(=O)CCC(C)C(=O)OC2C3C(OC(C)=O)C45OC3(C)COC(=O)c3cccnc3C(C)C(C)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C4(COC1=O)C2OC(C)=O)C5(C)O
284,not_antibacterial,COC(=O)CC1C(=O)CCC(C)C(=O)OC2C3C(OC(C)=O)C45OC3(C)COC(=O)c3cnccc3C(C)C(C)(O)C(=O)OC(C(OC(C)=O)C(OC(C)=O)C4(COC1=O)C2OC(C)=O)C5(C)O
285,not_antibacterial,CC1(C)C=Cc2c(cc3oc4c(O)c5c(cc4c(=O)c3c2O)C=CC(C)(C)O5)O1
286,not_antibacterial,CC=C(C)CCC=C(C)C(=O)OCC(C)(C)CC1=C(O)C(=O)c2ccccc2C1=O
287,not_antibacterial,CC(C)(COC(=O)c1ccc2c(c1)OCO2)CC1=C(O)C(=O)c2ccccc2C1=O
288,not_antibacterial,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(O)cc2c1OC(=O)C2=C(C)C
289,not_antibacterial,CC1=CC(C2OC3Cc4c(ccc5c4C=CC4C(C)(C)OC6CC(=O)OC64C5)C3C2C)OC1=O
290,not_antibacterial,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1
291,not_antibacterial,COc1cc2c(cc1CC=C(C)C)C1Oc3cc(O)ccc3C1CO2
292,not_antibacterial,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3CC(C)NC4C)cc(-c3cc(-c4c(O)cc(O)c5c4CC(C)NC5C)c4cc(C)cc(OC)c4c3O)c(O)c12
293,not_antibacterial,CCC(C)(C)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(=O)C(C)NC=O)C(O)c1ccc(Br)cc1)C(C)(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS(=O)(=O)O)C(=O)NC1C(=O)N(C)C(CCC(N)=O)C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CC(=O)O)C(=O)OC1C
294,antibacterial,CC(C)=CCc1c2c(c(O)c3c1OC14C(=CC5CC1(CC=C(C)C(=O)O)C(C)(C)OC4C5=O)C3=O)C=CC(C)(C)O2
295,not_antibacterial,CC(C)=CCc1c2c(c(O)c3c1OC14C5OC(C)(C)C1(CC=C(C)C(=O)O)CC(C5=O)C1OC14C3=O)C=CC(C)(C)O2
296,not_antibacterial,CC(=O)CCCC(C)(C)C(=O)CCC(C)=CCCC1(C)CCC(C(C)C(=O)O)OO1
297,not_antibacterial,CC1=CCC(C(C)C2CCC3(C)C4=C(C=C5C=CC(=O)OC(C)(C)C5CC4)CCC23C)OC1=O
298,not_antibacterial,CC(C)(O)C1CCC2(C)CCC(CO)=CCC12
299,not_antibacterial,CC(C)=CCc1ccc2[nH]cc(C3=C(O)C(=O)C(c4c[nH]c5ccccc45)=C(O)C3=O)c2c1
300,not_antibacterial,CC(C)=CCc1ccc2c(C3=C(O)C(=O)C(c4c[nH]c5ccccc45)=C(O)C3=O)c[nH]c2c1
301,not_antibacterial,CC(C)=CCc1cc2c(cc1O)[nH]c1ccc(C)cc12
302,not_antibacterial,CCC(C)C(=O)OC1C(=O)OC2CC3C(C)=CC(=O)C(O)C3(C)C3C(O)C(O)C4(C)OCC23C14
303,not_antibacterial,CC1Oc2c3c(c4c(-c5ccccc5)cc(=O)oc4c2C(O)C1C)OC(C)(C)C=C3
304,not_antibacterial,C=C(CCC(C)C1CC(O)C2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C)C(C)C
305,not_antibacterial,COc1cc(O)c2c(=O)c3c(O)c(-c4c(O)c(C5OC(CO)C(O)C(O)C5O)c(O)c5c(=O)cc(-c6ccc(O)c(O)c6)oc45)cc(O)c3oc2c1
306,not_antibacterial,COc1cc(O)c2c(=O)c3c(O)c(-c4c(O)c(C5OC(CO)C(O)C(O)C5O)c(O)c5c(=O)c6cc(O)c(O)cc6oc45)cc(O)c3oc2c1
307,not_antibacterial,CC(C(=O)O)C1CCC2(C)C3CCC(C(C)(O)CO)C4(CCC(=O)O4)CC3CCC12C
308,not_antibacterial,CC1CC2(OC1=O)OC13OC4(CCC5(C)C(=O)C(C)C2C51)CC12OC(=O)CC1OC(C)(CO)C2CCC4=C3O
309,not_antibacterial,CC1=CCC(C(C)C2CCC3(C)C4=C(C=C(CCC(=O)O)C(=C(C)C)C=C4)CCC23C)OC1=O
310,not_antibacterial,COc1ccc(-c2c3c4cc(OC)c(OS(=O)(=O)[O-])cc4oc(=O)c3n3ccc4cc(OC)c(OC)cc4c23)cc1O.[Na+]
311,not_antibacterial,COc1cc2c(cc1O)CC1NCCc3cc(O)c(OC)c-2c31
312,not_antibacterial,COc1c(O)ccc2c1-c1c3c(c(OC)c4ccnc(c14)C2=O)OCO3
313,not_antibacterial,C=C1C(=O)OC2C=C(C)CCC=C(C(=O)O)CCC=C(C)CCC12
314,not_antibacterial,CC1=CC2OC(=O)C(CN(C)C)C2CCC(C)=CCCC(C(=O)O)=CCC1
315,not_antibacterial,COc1cc2c(c(O)c1OC)-c1c(cc3c(c1OC)OCO3)C(OC(=O)C=Cc1ccccc1)C(C)C(C)C2
316,not_antibacterial,CC(C=O)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O
317,not_antibacterial,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC(OCC)c1ccc(O)c(O)c1
318,not_antibacterial,CC1CC2CC(=O)OC3(C1)N1CCCC(=O)C23CCC1
319,not_antibacterial,C=C(C)C1CCC2C3(C)CCC(C(C)CCC=C(C)C(=O)O)C3(C)CCC23CC13CCC(=O)O
320,not_antibacterial,CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(=O)C=Cc3ccccc3)C(O)C2OC(=O)C=Cc2ccccc2)C(OC(C)=O)C(O)C1OC(C)=O
321,not_antibacterial,C=CC(C)(C)c1c(O)c(CC=C(C)C)c2oc3cc(O)c(O)cc3c(=O)c2c1O
322,not_antibacterial,C=CC(C)(C)c1c(O)c(CC=C(C)C)c2oc3c(O)c(O)ccc3c(=O)c2c1O
323,not_antibacterial,OC12C=C(c3nccc4c3[nH]c3ccccc34)C3CCN(CCCCC=CCC1)CC31CC3C=CCCCCN3C21
324,not_antibacterial,Oc1cccc2c1[nH]c1c(C3=CC4(O)CCC=CCCCCN5CCC3C3(CC6C=CCCCCN6C43)C5)nccc12
325,not_antibacterial,CC1(C)CCC2(C(=O)O)CC=C3C(C)(CCC4C3(C)CCC3C(C)(C)C(OC(=O)c5ccc(O)cc5)CC(O)C43C)C2C1
326,not_antibacterial,CC1(C)CCC2(C(=O)O)CC=C3C(C)(CCC4C3(C)CCC3C(C)(C)C(OC(=O)c5ccc(O)cc5)C(OC(=O)c5ccc(O)cc5)CC43C)C2C1
327,not_antibacterial,CC1C(=O)CCC2C1(C)CCC1C2(C)CCC2(C)C3CC4(C)CCC3(COC4=O)C(O)CC12C
328,not_antibacterial,COc1cnc2ccc(=O)n3c4ccccc4c1c23
329,not_antibacterial,CC1=C(C)C2C3=CCC4C5(C)CCC6OC(CO)OCC6(C)C5CCC4(C)C3(C)CCC2(C(=O)OC2OC(CO)C(O)C(O)C2O)CC1
330,not_antibacterial,O=c1c2c(oc3cc(O)cc(O)c13)-c1ccc(O)c(O)c1CO2
331,not_antibacterial,COc1c(O)ccc2c1-c1c3c(cc4ccnc(c14)C2=O)OCO3
332,not_antibacterial,CC1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C
333,not_antibacterial,CC(C)=CCc1cc(-c2oc3cc(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2CO)cc(O)c1OC1OC(CO)C(O)C(O)C1O
334,not_antibacterial,CC(C)=CCc1cc(-c2oc3cc(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2CO)cc(O)c1O
335,not_antibacterial,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
336,not_antibacterial,CCCC(=O)OC(C(C)C1C(O)C(OC(C)=O)C2C3CCC4CC(OS(=O)(=O)O)C(OS(=O)(=O)O)CC4(C)C3CCC12C)C(OC(=O)CCC)C(CC)C(C)C
337,not_antibacterial,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl
338,not_antibacterial,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
339,not_antibacterial,O=C(O)CCCC=CC(c1ccccc1)c1c(O)c2c(c(C(C=CCCCC(=O)O)c3ccccc3)c1O)OC(c1ccccc1)CC2=O
340,not_antibacterial,O=C(O)CCCC=CC(c1ccccc1)c1c(O)c2c(c(C(C=Cc3ccccc3)CCCC(=O)O)c1O)OC(c1ccccc1)CC2=O
341,not_antibacterial,O=C(O)CCCC=CC(c1ccccc1)c1c(O)c(C(C=Cc2ccccc2)CCCC(=O)O)c(O)c2c1OC(c1ccccc1)CC2=O
342,not_antibacterial,O=C(O)CCCC(C=Cc1ccccc1)c1c(O)c2c(c(C(C=Cc3ccccc3)CCCC(=O)O)c1O)OC(c1ccccc1)CC2=O
343,antibacterial,CC1(C)CCC2(C(=O)O)CCC3(C)C(=C2C1)C=CC1C2(C)CCC(O)C(C)(CO)C2CCC13C
344,antibacterial,CC1(C)CCC2(C(=O)O)CCC3(C)C(=C2C1)C=CC1C2(C)CCC(O)C(C)(C=O)C2CCC13C
345,not_antibacterial,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CC=C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
346,antibacterial,COC1C=C2C3CC(C)(C)CCC3(C(=O)O)CCC2(C)C2(C)CCC3C(C)(C)C(O)CCC3(C)C12
347,not_antibacterial,CC1(C)CCC23CCC4(C)C5(C)CCC6C(C)(CO)C(O)CCC6(C)C5C=CC4(OC2=O)C3C1
348,not_antibacterial,CC=CC1=CC2=CC(=O)C(C)(OC(=O)c3c(O)cc(O)c(O)c3C)C(=O)C2(O)C(O)O1
349,not_antibacterial,CCCC1(OC)OC(=O)c2c1cc(O)c(O)c2C
350,not_antibacterial,O=Cc1cc(C(=O)O)cc(O)c1C(=O)c1c(O)cccc1O
351,not_antibacterial,COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4
352,not_antibacterial,Nc1ccc(N=Nc2ccccc2)c(N)n1
353,not_antibacterial,CC(C)CCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1
354,not_antibacterial,CC(C)CCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1
355,not_antibacterial,CC(C)CCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1
356,not_antibacterial,CC(C)CCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1
357,not_antibacterial,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2C(CO)C(C)C
358,not_antibacterial,CCC(C)(C)C(C)CCC(C)C1CCC2C3CC(OS(=O)(=O)O)C4CC(OS(=O)(=O)O)C(OS(=O)(=O)O)CC4(C)C3CCC12C
359,not_antibacterial,CC(C)C(C)CCC(C)C1CCC2C3CC(OS(=O)(=O)O)C4CC(OS(=O)(=O)O)C(OS(=O)(=O)O)CC4(C)C3CCC12C
360,not_antibacterial,COc1cc2[nH]c3c(C)nccc3c2cc1Br
361,not_antibacterial,COc1ccc(-c2c3c4cc(OC)c(OS(=O)(=O)O)cc4oc(=O)c3n3ccc4cc(OC)c(OC)cc4c23)cc1O
362,not_antibacterial,CC1(C)CCC2(C(=O)O)CC=C3C(C)(CCC4C3(C)CCC3C(C)(C)C(O)CCC43C)C2C1
363,not_antibacterial,CC1CCC2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C
364,not_antibacterial,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
365,not_antibacterial,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
366,not_antibacterial,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)CO
367,antibacterial,NC1CONC1=O
368,not_antibacterial,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
369,not_antibacterial,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+]
370,not_antibacterial,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
371,not_antibacterial,CCCCCCCCCN1CC(O)C(O)C(O)C1CO
372,not_antibacterial,CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C
373,not_antibacterial,CC(C)C([NH3+])C(=O)OC(C)C1CC=CCCC(O)C(C)(C)C2CCC(C)C3(O2)O[B-]24OC(C(=O)O1)C1(OC(CCC1C)C(C)(C)C(O)CCCC1CC(OC(=O)C3O2)C(C)O1)O4
374,not_antibacterial,C[n+]1ccc(-c2c3nc(c(-c4cc[n+](C)cc4)c4ccc([nH]4)c(-c4cc[n+](C)cc4)c4nc(c(-c5cc[n+](C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1
375,not_antibacterial,O=c1c2cc(O)c(O)cc2oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12
376,antibacterial,CC(=O)N(O)CCCP(=O)(O)O
377,not_antibacterial,O=CP(=O)(O)O
